0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,-1,0,0,1,0,0,-1,-1,-1,-1,-1,1,0,1,1,1,1,-1,-1,1,0,0,-1,1,0,1,-1,0,0,0,0,0,1,-1,0,0,1.0
1,0,0,-1,0,0,0,1,0,1,0,-1,0,1,1,-1,-1,-1,-1,-1,1,1,1,-1,0,0,1,-1,-1,1,0,-1,0,1,1,1,1,1,1,-1,0,0,1,0,0,1,-1,-1,0,1,1,1,1,1,0,-1,0,0,0,0,1,-1,0,0,1.0
0,0,1,0,-1,1,-1,0,0,0,1,1,1,1,1,0,0,0,-1,1,-1,1,0,0,1,0,0,-1,1,1,-1,0,1,0,1,-1,-1,-1,0,-1,1,1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,-1,0,1,1.0
-1,-1,-1,-1,-1,-1,1,1,0,0,1,1,-1,1,1,-1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,1,1,-1,1,-1,-1,0,1,1,1,1,-1,-1,-1,1,0,0,1,1,-1,-1,1,0,0,0,0,-1,1,0,0,0,1.0
1,-1,0,-1,-1,0,0,0,0,1,-1,-1,0,0,1,0,-1,1,-1,-1,-1,-1,-1,0,1,1,1,1,-1,0,0,1,1,0,-1,1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,-1,0,-1,1,1,1,1,1,0,1.0
1,1,1,-1,1,1,1,-1,1,1,1,-1,-1,1,1,-1,1,1,-1,-1,1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,1,0,1,-1,1,1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,0,0.0
0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,1,-1,-1,-1,-1,0,0,1,0,-1,-1,-1,-1,0,0,0,1,-1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0
1,0,0,1,1,1,1,1,0,1,-1,-1,1,-1,1,0,0,1,1,-1,-1,1,-1,0,0,0,0,-1,-1,-1,-1,-1,0,-1,-1,-1,1,-1,0,0,1,-1,-1,1,0,1,-1,0,0,-1,0,1,1,-1,1,0,0,0,0,1,0,1,0,1,1.0
0,1,1,1,1,1,1,1,0,0,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,1,1,-1,0,1,-1,-1,-1,1,1,-1,1,1,-1,-1,1,1,1,1,1,1,-1,0,0,1,1,1,1,1.0
0,-1,0,1,1,1,1,1,0,0,1,1,1,-1,1,-1,0,1,0,-1,1,-1,-1,-1,1,1,1,1,1,1,1,0,0,-1,1,-1,1,1,1,0,-1,-1,0,1,1,1,-1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0,1,0,0,0,-1,-1,1,0,1,0,0,-1,-1,-1,-1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,-1,0,0,1.0
0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,-1,-1,1,0,0,1,1,1,-1,1,-1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,-1,1,0,1.0
0,0,0,1,1,1,1,1,0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,-1,-1,1,1,1,1,-1,-1,1,-1,1,1,1,1,1,1,-1,-1,-1,1,1,1,1,1,1,-1,-1,0,1,1,1,1,0,-1,-1,1.0
1,1,1,1,1,1,1,1,0,-1,-1,1,1,1,1,1,-1,-1,-1,-1,1,-1,1,1,1,1,1,1,1,1,-1,1,0,1,0,1,-1,1,-1,1,-1,1,0,-1,0,-1,-1,1,0,0,0,0,0,0,-1,1,0,0,0,0,0,-1,-1,-1,1.0
0,-1,0,1,0,0,-1,0,-1,0,1,1,1,-1,0,0,0,1,1,1,-1,1,0,0,1,1,-1,-1,1,1,-1,0,0,-1,-1,1,-1,1,0,-1,-1,0,1,1,-1,1,1,0,0,0,0,-1,0,-1,0,1,0,0,0,0,-1,-1,-1,0,1.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8846153846153846
0,0,-1,0,1,0,0,0,0,1,1,-1,1,1,0,0,0,0,1,0,-1,-1,1,0,0,1,0,-1,-1,-1,0,0,0,1,1,-1,1,-1,0,0,0,1,-1,1,-1,1,-1,0,0,1,-1,-1,0,-1,-1,-1,0,1,-1,-1,-1,-1,-1,0,1.0
0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,-1,0,1,0,1,0,0,-1,-1,1,-1,-1,1,0,0,0,-1,0,-1,-1,-1,0,0,1,1,-1,-1,-1,1,-1,0,0,0,0,-1,0,1,1,1,0,0,0,0,0,0,0,0,1.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,-1,-1,1,0,0,0,0,-1,1,1,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
1,1,1,1,1,1,0,-1,1,1,1,1,1,1,-1,0,0,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,0,1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,1,1,1,0,1,1,1,1,1,1,1,1.0
